adsh,company_name,sector,rating,investment_grade,financial_score,accounts_receivable,cash,current_assets,current_liabilities,gross_profit,inventory,long_term_debt,net_income,operating_income,revenue,short_term_debt,stockholders_equity,total_assets,total_liabilities,current_ratio,debt_to_equity,return_on_assets,profit_margin
0000842633-22-000044,Company_6497,Technology,BB,0,1.11,150500000.0,58820000.0,16290000.0,154830000.0,53710000.0,158360000.0,394040000.0,14170000.0,21330000.0,41300000.0,,430000.0,11890000.0,22460000.0,0.10521216818446037,916.3720930232558,1.191757779646762,0.34309927360774817
0000842633-22-000069,Company_6498,Financial,BB,0,1.34,155140000.0,49090000.0,17000000.0,50490000.0,60680000.0,164040000.0,394270000.0,34030000.0,27800000.0,83240000.0,,420000.0,17000000.0,671980000.0,0.3367003367003367,938.7380952380952,2.001764705882353,0.40881787602114367
0000842633-22-000084,Company_6499,Healthcare,AA+,1,3.63,142610000.0,80340000.0,416820000.0,158540000.0,162720000.0,173740000.0,394500000.0,47330000.0,6760000.0,126650000.0,,634570000.0,14600000.0,21260000.0,2.629115680585341,0.6216808232346314,3.2417808219178084,0.37370706671930515
0000842633-23-000006,Company_6500,Energy,AA+,1,4.0,132370000.0,112090000.0,422660000.0,140150000.0,208300000.0,163360000.0,0.0,66170000.0,8060000.0,193080000.0,,-8620000.0,94440000.0,140150000.0,3.015768819122369,-0.0,0.7006565014824228,0.3427076859332919
0000842633-23-000068,Company_6501,Consumer,AA+,1,4.0,149580000.0,51890000.0,391240000.0,53930000.0,47690000.0,171750000.0,394960000.0,4910000.0,14390000.0,49250000.0,,648760000.0,9100000.0,53930000.0,7.254589282403115,0.6087921573463222,0.5395604395604395,0.09969543147208122
0000842633-23-000097,Company_6502,Industrial,BB,0,1.14,164800000.0,41900000.0,20720000.0,151620000.0,54530000.0,182520000.0,417020000.0,11020000.0,12100000.0,233540000.0,,410000.0,-1210000.0,26880000.0,0.13665743305632502,1017.1219512195122,-9.107438016528926,0.047186777425708655
0000842633-23-000118,Company_6503,Utilities,AA+,1,4.75,165820000.0,34660000.0,407420000.0,67240000.0,55930000.0,182330000.0,395420000.0,32420000.0,11190000.0,350040000.0,,674990000.0,184510000.0,46580000.0,6.059190957763236,0.5858160861642395,0.1757086336783914,0.09261798651582677
0000842633-24-000004,Company_6504,Technology,A,1,2.8,148030000.0,34890000.0,22010000.0,159450000.0,201320000.0,192450000.0,0.0,40360000.0,36400000.0,153120000.0,,677660000.0,22010000.0,-14520000.0,0.13803700219504547,0.0,1.833711949114039,0.2635841170323929
0000842633-24-000053,Company_6505,Financial,AA+,1,4.0,162650000.0,30470000.0,28350000.0,8030000.0,52710000.0,206260000.0,424930000.0,5140000.0,12440000.0,127020000.0,,-5710000.0,790000.0,26120000.0,3.5305105853051058,-74.41856392294221,6.506329113924051,0.04046606833569517
0000842633-24-000072,Company_6506,Healthcare,BB,0,1.45,169660000.0,35010000.0,25610000.0,57150000.0,106720000.0,208620000.0,427360000.0,10940000.0,55880000.0,63590000.0,,410000.0,400000.0,57150000.0,0.44811898512685916,1042.341463414634,27.35,0.1720396288724642
0000842633-24-000078,Company_6507,Energy,AA+,1,4.0,163260000.0,26910000.0,31290000.0,7900000.0,51700000.0,213880000.0,409870000.0,2530000.0,17930000.0,91880000.0,80000.0,-5320000.0,10370000.0,26820000.0,3.960759493670886,-77.04323308270676,0.24397299903567984,0.027535916412712233
0000844059-22-000007,Company_6508,Consumer,BBB,1,1.89,,161521000.0,,6137000.0,,,178409000.0,28215000.0,-2276000.0,2575000.0,,22470000.0,204082000.0,22470000.0,,7.939875389408099,0.13825325114414794,10.957281553398058
0000844059-22-000022,Company_6509,Industrial,BB,0,1.0,,164523000.0,,3810000.0,,,0.0,672000.0,-482000.0,1330000.0,,22239000.0,-204000.0,22239000.0,,0.0,-3.2941176470588234,0.5052631578947369
0000844059-22-000031,Company_6510,Utilities,BBB,1,1.94,,159262000.0,,4815000.0,,,178483000.0,1329000.0,-1610000.0,408000.0,,14461000.0,261594000.0,14461000.0,,12.342369130765507,0.005080391752104406,3.2573529411764706
0000844059-22-000038,Company_6511,Technology,BBB,1,1.73,,144783000.0,,4720000.0,,,178520000.0,480000.0,1849000.0,935000.0,,129140000.0,471978000.0,129140000.0,,1.3823757162769088,0.0010169965549241702,0.5133689839572193
0000844059-23-000014,Company_6512,Financial,BB,0,1.0,,177497000.0,,5971000.0,,,0.0,4565000.0,-1343000.0,1674000.0,,444211000.0,45000.0,67960000.0,,0.0,101.44444444444444,2.72700119474313
0000844059-23-000024,Company_6513,Healthcare,BB,0,1.0,,173299000.0,,3169000.0,,,178594000.0,565000.0,-72000.0,503000.0,,950000.0,-212000.0,16000.0,,187.9936842105263,-2.6650943396226414,1.1232604373757455
0000844059-23-000032,Company_6514,Energy,BB,0,1.0,,166537000.0,,3153000.0,,,178631000.0,598000.0,2767000.0,6546000.0,,2150000.0,11448000.0,67903000.0,,83.08418604651163,0.052236198462613556,0.09135349831958448
0000844059-23-000038,Company_6515,Consumer,BB,0,1.0,,166028000.0,,3689000.0,,,178668000.0,1259000.0,8517000.0,31401000.0,,14428000.0,538000.0,14428000.0,,12.383421125589132,2.340148698884758,0.04009426451386899
0000844059-24-000018,Company_6516,Industrial,BB,0,1.0,,157555000.0,,8333000.0,,,0.0,5302000.0,303000.0,21824000.0,,33456000.0,38652000.0,709166000.0,,0.0,0.1371727206871572,0.24294354838709678
0000844059-24-000032,Company_6517,Utilities,BB,0,1.41,,152484000.0,,3829000.0,,,178742000.0,1301000.0,2882000.0,5414000.0,,5756000.0,38490000.0,22650000.0,,31.05316191799861,0.03380098726942063,0.2403029183598079
0000844059-24-000039,Company_6518,Technology,BBB,1,1.87,,156929000.0,,7303000.0,,,178779000.0,2044000.0,2820000.0,1445000.0,,201139000.0,531046000.0,68356000.0,,0.8888330955210079,0.003849007430618063,1.4145328719723183
0000844059-24-000041,Company_6519,Financial,BB,0,1.0,,144681000.0,,6060000.0,,,178816000.0,4706000.0,8785000.0,3753000.0,,0.0,16929000.0,100735000.0,,inf,0.2779845235985587,1.2539301891819878
0000844856-22-000019,Company_6520,Healthcare,A,1,3.0,28481.0,26496404.0,28773539.0,1642848.0,1245214.0,1521199.0,-803397.0,0.0,-4740494.0,,,33974163.0,28773539.0,34443487.0,17.51442555854224,-0.02364729338585913,0.0,
0000844856-22-000027,Company_6521,Energy,A,1,3.0,37512.0,20587830.0,23555146.0,2058805.0,1972514.0,2370248.0,-638.0,0.0,-1354906.0,,,27915742.0,864932.0,2058805.0,11.441173884850677,-2.2854488338515237e-05,0.0,
0000844856-22-000031,Company_6522,Consumer,A,1,3.0,30638.0,19323420.0,22288756.0,2171095.0,4303387.0,2441277.0,,0.0,-2723306.0,,,30855824.0,453187.0,528247.0,10.266135751775026,,0.0,
0000844856-22-000046,Company_6523,Industrial,A,1,3.0,53439.0,30009173.0,34307743.0,4249871.0,6170563.0,2401903.0,,-4738416.0,20397.0,,,45470486.0,108565.0,45470486.0,8.072655146473858,,-43.64588955925022,
0000844856-23-000010,Company_6524,Utilities,BB,0,1.21,55815.0,,1224171.0,5715234.0,144483.0,3750364.0,,50000.0,-8653084.0,,,33974163.0,390759.0,20326931.0,0.21419437944273148,,0.12795610593741924,
0000844856-23-000016,Company_6525,Technology,A,1,3.0,100633.0,,27262107.0,9008053.0,4914391.0,3967497.0,,-1968301.0,-1699533.0,,,-45521242.0,475425.0,9008053.0,3.0264150310838533,,-4.140087290319188,
0000844856-23-000028,Company_6526,Financial,AA+,1,4.05,92649.0,,14956954.0,5133314.0,5081683.0,3765070.0,,-2744255.0,-5162706.0,,,18277440.0,1486861.0,-197306.0,2.9137033113501336,,-1.8456701736073513,
0000844965-22-000007,Company_6527,Healthcare,AA+,1,4.0,91202000.0,-1771000.0,210390000.0,21810000.0,59237000.0,69098000.0,151936000.0,103333000.0,,,,-46932000.0,6533000.0,21810000.0,9.646492434663,-3.237364697860735,15.817082504209399,
0000844965-22-000019,Company_6528,Energy,BBB,1,1.67,103461000.0,32851000.0,16286000.0,97038000.0,32420000.0,64649000.0,152531000.0,7720000.0,,,,1308000.0,406768000.0,202828000.0,0.1678311589274305,116.61391437308869,0.018978877394485307,
0000844965-22-000035,Company_6529,Consumer,A,1,3.3,104062000.0,36332000.0,223696000.0,24155000.0,60527000.0,62604000.0,11000.0,-20000.0,,,,-6000.0,34752000.0,24155000.0,9.260856965431588,-1.8333333333333333,-0.0005755064456721916,
0000844965-22-000054,Company_6530,Industrial,AA+,1,4.0,105656000.0,25247000.0,224292000.0,19004000.0,90000000.0,71558000.0,1695000.0,278000.0,,,,-54027000.0,2262000.0,19004000.0,11.802357398442433,-0.03137320228774502,0.1229000884173298,
0000844965-23-000009,Company_6531,Utilities,AA+,1,3.93,129631000.0,0.0,238448000.0,30958000.0,121111000.0,72113000.0,156455000.0,-43000.0,,,,-1228000.0,434366000.0,30958000.0,7.70230635053944,-127.40635179153094,-9.899485687185461e-05,
0000844965-23-000038,Company_6532,Technology,BB,0,1.17,130386000.0,27675000.0,21058000.0,125831000.0,49155000.0,81833000.0,156007000.0,18215000.0,,,,481448000.0,777000.0,125831000.0,0.16735144757651135,0.32403707150097205,23.44272844272844,
0000844965-23-000049,Company_6533,Financial,BB,0,0.93,122900000.0,33826000.0,21575000.0,23281000.0,37924000.0,92128000.0,97384000.0,-25000.0,,,,-272818000.0,0.0,472419000.0,0.9267213607662901,-0.3569559193308359,-inf,
0000844965-24-000020,Company_6534,Healthcare,AA+,1,4.0,111798000.0,52485000.0,282015000.0,27303000.0,153645000.0,96536000.0,157505000.0,25784000.0,,,,147334000.0,2966000.0,27303000.0,10.329084715965278,1.0690336242822431,8.693189480782198,
0000844965-24-000052,Company_6535,Energy,BBB,1,2.39,132429000.0,35939000.0,24911000.0,29280000.0,31102000.0,94285000.0,184456000.0,915000.0,,,,-275794000.0,491325000.0,227252000.0,0.850785519125683,-0.6688180308491121,0.00186231109754236,
0000844965-24-000072,Company_6536,Consumer,AA+,1,4.36,140805000.0,600000.0,289621000.0,120336000.0,74355000.0,82780000.0,179670000.0,8558000.0,,,,-1260000.0,53480000.0,2284000.0,2.406769379071932,-142.5952380952381,0.1600224382946896,
0000844965-24-000083,Company_6537,Industrial,AA+,1,9.88,110050000.0,658000.0,278530000.0,20645000.0,34363000.0,97704000.0,163481000.0,-3000.0,,,,501157000.0,1000000.0,-5884000.0,13.491402276580287,0.3262071566395361,-0.003,
0000845877-22-000022,Company_6538,Utilities,BB,0,1.0,,908785000.0,,,,,22716156000.0,132260000.0,,,,579270000.0,-203758000.0,43926000.0,,39.21514319747268,-0.6491033480894002,
0000845877-22-000120,Company_6539,Technology,BB,0,1.0,,890046000.0,,,,,23039967000.0,47837000.0,,,,127103000.0,61087000.0,895145000.0,,181.27004870066008,0.7830962397891532,
0000845877-22-000163,Company_6540,Financial,BBB,1,1.99,,909430000.0,,,,,3029315000.0,93733000.0,,,,484531000.0,1521102000.0,9831000.0,,6.252056111992834,0.061621771584022635,
0000845877-22-000211,Company_6541,Healthcare,BB,0,1.0,,868234000.0,,,,,4261315000.0,41418000.0,,,,-131967000.0,49432000.0,184554000.0,,-32.29076208446051,0.8378782974591358,
0000845877-23-000026,Company_6542,Energy,BB,0,1.0,,861002000.0,,,,,24469113000.0,178144000.0,,,,48361000.0,0.0,0.0,,505.9678873472426,inf,
0000845877-23-000136,Company_6543,Consumer,BB,0,1.0,,864594000.0,,,,,1428500000.0,47035000.0,,,,10820000.0,25099000.0,46114000.0,,132.02402957486137,1.8739790429897605,
0000845877-23-000177,Company_6544,Industrial,BBB,1,1.97,,874090000.0,,,,,3531650000.0,40421000.0,,,,1346555000.0,6169811000.0,188652000.0,,2.6227298550746165,0.006551416242734177,
0000845877-23-000209,Company_6545,Utilities,BB,0,1.0,,782318000.0,,,,,5931450000.0,58137000.0,,,,794814000.0,4711000.0,1334014000.0,,7.462689383931335,12.34069199745277,
0000845877-24-000028,Company_6546,Technology,BB,0,1.0,,888707000.0,,,,,7862450000.0,172838000.0,,,,37026000.0,263000.0,117040000.0,,212.3494301301788,657.1787072243346,
0000845877-24-000143,Company_6547,Financial,BB,0,1.0,,745105000.0,,,,,1713000000.0,53746000.0,,,,855485000.0,15000.0,4601000.0,,2.0023729229618286,3583.0666666666666,
0000845877-24-000201,Company_6548,Healthcare,BB,0,1.0,,922961000.0,,,,,26542671000.0,100851000.0,,,,30194314000.0,0.0,44758000.0,,0.879061898872748,inf,
0000845877-24-000243,Company_6549,Energy,BB,0,1.0,,842056000.0,,,,,27129456000.0,49828000.0,,,,30615221000.0,21000.0,30615221000.0,,0.8861427457930159,2372.7619047619046,
0000846581-22-000006,Company_6550,Consumer,B,0,0.0,,,,,,,,,,,,,85892497.0,,,,,
0000846617-22-000015,Company_6551,Industrial,BB,0,1.38,,,,,,,197096000.0,103996000.0,,,,416000.0,65224000.0,40728000.0,,473.78846153846155,1.5944437630320127,
0000846617-22-000035,Company_6552,Utilities,BB,0,1.0,,,,,,,197050000.0,34531000.0,,,,7707000.0,7776000.0,60586000.0,,25.567665758401454,4.440715020576132,
0000846617-22-000063,Company_6553,Technology,BB,0,1.13,,,,,,,200327000.0,38485000.0,,,,1140522000.0,106917000.0,93420000.0,,0.1756450116700949,0.35995211238624353,
0000846617-22-000087,Company_6554,Financial,BB,0,1.0,,,,,,,200305000.0,112497000.0,,,,-9177000.0,18336000.0,139350000.0,,-21.826849733028222,6.135307591623037,
0000846617-23-000018,Company_6555,Healthcare,BB,0,1.0,,,,,,,200283000.0,152556000.0,,,,762762000.0,137335000.0,145425000.0,,0.26257600667049485,1.1108311792332617,
0000846617-23-000040,Company_6556,Energy,BB,0,1.0,,,,,,,200261000.0,37303000.0,,,,116569000.0,-1447000.0,115568000.0,,1.717961035952955,-25.77954388389772,
0000846617-23-000059,Company_6557,Consumer,BB,0,1.0,,,,,,,200240000.0,25676000.0,,,,11691000.0,5758000.0,131130000.0,,17.12770507227782,4.459187217783953,
0000846617-23-000084,Company_6558,Industrial,BBB,1,1.99,,,,,,,200218000.0,14985000.0,,,,-106913000.0,13651405000.0,160712000.0,,-1.8727189396986335,0.0010976892122092927,
0000846617-24-000018,Company_6559,Utilities,BBB,1,1.92,,,,,,,200196000.0,96094000.0,,,,-90242000.0,1437734000.0,121265000.0,,-2.2184348751135836,0.0668371200792358,
0000846617-24-000038,Company_6560,Technology,BBB,1,1.92,,,,,,,200174000.0,17691000.0,,,,-87392000.0,13107000.0,1067000.0,,-2.2905300256316368,1.349736781872282,
0000846617-24-000053,Company_6561,Financial,BB,0,1.0,,,,,,,262814000.0,36170000.0,,,,116569000.0,5685000.0,122401000.0,,2.254578833137455,6.3623570800351805,
0000846617-24-000063,Company_6562,Healthcare,BBB,1,2.0,,,,,,,272300000.0,13327000.0,,,,416000.0,13746529000.0,115000.0,,654.5673076923077,0.0009694810959188316,
0000846901-22-000009,Company_6563,Energy,BB,0,1.0,,421669000.0,,,,,1555000.0,15929000.0,,,,-27836000.0,92681000.0,1681595000.0,,-0.0558629113378359,0.17186909938390824,
0000846901-22-000015,Company_6564,Consumer,BBB,1,1.97,,245466000.0,,,,,1654000.0,29117000.0,,,,-1452000.0,117013000.0,3257000.0,,-1.1391184573002755,0.2488355994633075,
0000846901-22-000019,Company_6565,Industrial,BBB,1,2.0,,245763000.0,,,,,5016000.0,73792000.0,,,,-77880000.0,25000000000.0,3257000.0,,-0.06440677966101695,0.00295168,
0000846901-23-000002,Company_6566,Utilities,BBB,1,2.0,,47362000.0,,,,,0.0,107369000.0,,,,855425000.0,25000000000.0,3257000.0,,0.0,0.00429476,
0000846901-23-000004,Company_6567,Technology,BBB,1,1.57,,274942000.0,,,,,2100000.0,19805000.0,,,,855657000.0,25000000000.0,10837241000.0,,0.0024542544500892297,0.0007922,
0000846901-23-000007,Company_6568,Financial,BBB,1,2.0,,219542000.0,,,,,2157000.0,22628000.0,,,,10897966000.0,25000000000.0,0.0,,0.00019792684249519588,0.00090512,
0000846901-23-000009,Company_6569,Healthcare,BBB,1,1.6,,353825000.0,,,,,6646000.0,64672000.0,,,,365498000.0,25000000000.0,10041182000.0,,0.018183410032339437,0.00258688,
0000846901-24-000002,Company_6570,Energy,BBB,1,1.87,,47664000.0,,,,,0.0,84740000.0,,,,0.0,15431000.0,2083000.0,,,5.491542997861448,
0000846901-24-000005,Company_6571,Consumer,BB,0,1.0,,207619000.0,,,,,5980000.0,19795000.0,,,,10964884000.0,5542000.0,9785454000.0,,0.0005453774066374072,3.5718152291591485,
0000849146-22-000009,Company_6572,Industrial,AA+,1,3.62,2417000.0,,42786000.0,22166000.0,86306000.0,15433000.0,,79000.0,-358000.0,,,1000.0,72248000.0,22166000.0,1.9302535414598936,,0.001093455874211051,
0000849146-22-000027,Company_6573,Utilities,A,1,3.06,2798000.0,,7383000.0,7054000.0,40347000.0,16276000.0,,1141000.0,6080000.0,,,34031000.0,7383000.0,-89000.0,1.0466402041394953,,0.15454422321549505,
0000849146-22-000058,Company_6574,Technology,AA+,1,4.0,3338000.0,20190000.0,46957000.0,7927000.0,168263000.0,16472000.0,0.0,3120000.0,7575000.0,,,31516000.0,587000.0,39190000.0,5.923678566923174,0.0,5.3151618398637135,
0000849146-22-000076,Company_6575,Financial,A,1,2.68,1916000.0,,4752000.0,22769000.0,41832000.0,18636000.0,,610000.0,1290000.0,,,-1633000.0,4752000.0,-2248000.0,0.208704817954236,,0.12836700336700338,
0000849146-23-000015,Company_6576,Healthcare,BBB,1,1.88,2407000.0,,3254000.0,23334000.0,41904000.0,20435000.0,,-1058000.0,57000.0,,,132530000.0,2519000.0,-1858000.0,0.13945315848118625,,-0.4200079396585947,
0000849146-23-000051,Company_6577,Energy,BBB,1,2.4,2353000.0,,3346000.0,6734000.0,126859000.0,18452000.0,,1022000.0,1656000.0,,,67082000.0,67082000.0,6734000.0,0.4968814968814969,,0.015235085417846815,
0000849146-23-000102,Company_6578,Consumer,AA+,1,3.55,1612000.0,21605000.0,44284000.0,19609000.0,170011000.0,16073000.0,,2540000.0,4259000.0,,,-98305000.0,44284000.0,31474000.0,2.258350757305319,,0.05735705898292837,
0000849146-23-000204,Company_6579,Industrial,AA+,1,4.0,2504000.0,,41901000.0,7966000.0,41184000.0,15706000.0,,629000.0,749000.0,,,-1655000.0,-83000.0,7966000.0,5.259979914637208,,-7.578313253012048,
0000849146-24-000016,Company_6580,Utilities,BB,0,0.5,2335000.0,,3789000.0,7511000.0,81742000.0,14972000.0,,-27000.0,-1261000.0,,,-106992000.0,4618000.0,7511000.0,0.5044601251497803,,-0.00584668687743612,
0000849146-24-000047,Company_6581,Technology,AA+,1,5.0,2135000.0,,37797000.0,6981000.0,38073000.0,15162000.0,,1632000.0,1934000.0,,,-107709000.0,37797000.0,115000.0,5.414267296948861,,0.04317803000238114,
0000849146-24-000073,Company_6582,Financial,A,1,2.69,2949000.0,16886000.0,37646000.0,22309000.0,158724000.0,15055000.0,,2937000.0,4332000.0,,,1000.0,55000.0,247000.0,1.68748038908064,,53.4,
0000849146-24-000121,Company_6583,Healthcare,A,1,2.76,2968000.0,,38815000.0,22072000.0,37723000.0,16914000.0,,1826000.0,2570000.0,,,27697000.0,38815000.0,61460000.0,1.7585628851032984,,0.04704366868478681,
0000849399-22-000008,Company_6584,Energy,AA+,1,4.16,113000000.0,1771000000.0,2157000000.0,80000000.0,1773000000.0,,1086000000.0,716000000.0,302000000.0,,1086000000.0,-2060000000.0,95000000.0,80000000.0,26.9625,-0.5271844660194175,7.536842105263158,
0000849399-22-000013,Company_6585,Consumer,AA+,1,3.54,120000000.0,1887000000.0,193000000.0,81000000.0,2388000000.0,,541000000.0,836000000.0,1005000000.0,,1000000000.0,1851000000.0,56000000.0,47000000.0,2.382716049382716,0.2922744462452728,14.928571428571429,
0000849399-22-000019,Company_6586,Industrial,A,1,2.61,102000000.0,1291000000.0,1629000000.0,2624000000.0,605000000.0,,2714000000.0,200000000.0,261000000.0,,614000000.0,-44000000.0,6247000000.0,63000000.0,0.6208079268292683,-61.68181818181818,0.03201536737634064,
0000849399-22-000026,Company_6587,Utilities,BBB,1,1.57,152000000.0,1095000000.0,1622000000.0,2825000000.0,1234000000.0,,175000000.0,69000000.0,241000000.0,,175000000.0,-15000000.0,50000000.0,14184000000.0,0.5741592920353983,-11.666666666666666,1.38,
0000849399-23-000008,Company_6588,Technology,BB,0,1.13,168000000.0,812000000.0,366000000.0,2878000000.0,758000000.0,,9831000000.0,165000000.0,368000000.0,,233000000.0,-28000000.0,78000000.0,14193000000.0,0.1271716469770674,-351.10714285714283,2.1153846153846154,
0000849399-23-000014,Company_6589,Financial,A,1,2.75,168000000.0,750000000.0,1233000000.0,703000000.0,2749000000.0,,9529000000.0,1349000000.0,1227000000.0,,233000000.0,15947000000.0,15947000000.0,15947000000.0,1.7539118065433854,0.5975418574026463,0.08459271336301499,
0000849399-23-000021,Company_6590,Healthcare,A,1,2.8,145000000.0,623000000.0,1087000000.0,735000000.0,767000000.0,,233000000.0,189000000.0,362000000.0,,233000000.0,-396000000.0,1087000000.0,735000000.0,1.4789115646258504,-0.5883838383838383,0.17387304507819687,
0000849399-23-000029,Company_6591,Energy,BB,0,1.44,147000000.0,629000000.0,1076000000.0,2460000000.0,1535000000.0,,266000000.0,149000000.0,25000000.0,,175000000.0,-247000000.0,61000000.0,631000000.0,0.4373983739837398,-1.0769230769230769,2.442622950819672,
0000849399-24-000008,Company_6592,Consumer,BBB,1,1.67,160000000.0,490000000.0,1720000000.0,2563000000.0,769000000.0,,175000000.0,482000000.0,335000000.0,,175000000.0,-103000000.0,61000000.0,13864000000.0,0.6710885680842762,-1.6990291262135921,7.901639344262295,
